,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
287,20,6,1,22,10,17,4,16,107,3,147,102,4,16,13,5,11,4,38,28,0,0,0
288,20,6,1,22,10,17,35,2,24,21,3,60,39,35,2,13,5,11,62,38,27,0,0
289,3301,6,1,7,10,17,5,2,48,21,3,15,5,2,5,30,16,79,8,28,0,0,0
290,20,6,1,7,10,14,19,12,278,113,53,3,15,41,19,12,4,9,16,69,30,52,0
291,653,6,1,7,10,14,26,2,48,21,3,15,41,26,2,9,19,16,19,40,27,0,0
292,1234,6,1,22,10,17,4,44,24,21,3,47,15,8,12,4,9,16,26,31,25,0,0
293,2331,6,1,22,10,17,4,44,24,21,3,99,8,12,4,9,16,83,19,25,0,0,0
294,1211,50,51,1,7,34,14,36,2,47,159,43,42,47,15,38,2,4,9,16,5,5,25
295,1063,6,57,22,10,14,4,18,24,21,3,23,15,4,18,9,19,16,73,4,28,0,0
296,968,6,1,7,10,14,9,2,197,3,47,15,9,2,13,5,11,4,8,54,0,0,0
297,333,6,1,7,10,17,9,2,43,42,3,29,15,9,2,13,5,11,5,9,28,0,0
298,2408,32,33,1,22,34,14,19,2,24,21,3,23,19,2,4,9,16,36,26,27,0,0
299,2885,6,1,7,10,14,4,44,48,21,126,53,108,15,8,12,13,5,11,72,19,25,0
300,20,32,33,93,7,10,17,9,16,48,21,15,9,16,13,5,11,4,8,25,0,0,0
301,1000,6,1,7,37,17,9,2,175,53,23,15,9,2,13,5,11,73,30,25,0,0,0
302,230,50,51,1,7,34,14,4,18,117,53,3,68,29,58,4,18,13,5,11,76,35,28
303,285,6,1,7,10,17,31,12,43,42,3,41,15,19,12,13,5,11,73,36,27,0,0
304,2075,6,1,7,10,14,8,2,43,42,3,15,8,2,13,5,11,74,30,28,0,0,0
305,245,32,33,1,22,34,14,4,18,24,21,3,23,8,12,20,38,5,25,0,0,0,0
306,20,6,1,7,10,17,19,12,121,116,3,63,15,5,12,13,5,11,80,36,27,0,0
307,158,6,1,7,37,17,5,2,46,45,43,42,29,58,5,2,13,5,11,61,9,28,0
308,745,6,1,7,34,14,4,18,103,110,15,23,4,18,13,5,11,30,4,25,0,0,0
309,548,32,33,1,7,37,17,31,2,86,97,3,92,31,2,20,73,9,54,0,0,0,0
310,20,6,93,7,10,14,9,11,103,115,53,122,4,16,13,5,11,62,19,25,0,0,0
311,571,6,1,7,37,17,26,2,43,42,3,23,15,9,2,20,76,38,28,0,0,0,0
312,262,6,1,7,37,17,4,18,46,45,3,23,15,4,18,9,19,16,82,40,25,0,0
313,941,32,33,1,7,34,14,9,2,310,3,41,15,9,2,20,8,38,28,0,0,0,0
314,20,6,1,7,10,17,26,2,168,169,3,63,41,26,2,13,5,11,26,40,52,0,0
315,1005,6,1,7,10,14,26,2,96,95,3,23,15,38,12,20,72,9,54,0,0,0,0
316,237,50,51,1,7,34,14,4,18,43,42,3,15,41,4,18,20,74,38,28,0,0,0
317,925,6,1,7,10,14,8,2,120,127,3,15,8,2,13,5,11,76,4,25,0,0,0
318,7953,6,1,7,37,17,9,2,292,293,3,15,9,2,13,5,11,69,8,27,0,0,0
319,1154,6,1,22,10,14,8,2,24,21,3,47,39,8,2,13,5,11,36,4,25,0,0
320,468,6,1,7,10,17,19,12,220,3,29,58,15,19,12,13,5,11,40,8,54,0,0
321,20,6,1,7,10,17,26,12,87,3,94,41,26,12,13,5,11,73,38,28,0,0,0
322,1325,207,6,1,7,10,17,9,2,46,45,3,29,15,9,2,19,30,12,80,36,25,0
323,362,32,33,1,7,37,17,26,2,65,55,98,29,58,15,26,2,4,9,16,9,4,25
324,1012,6,1,7,34,14,36,12,46,45,103,110,92,40,12,5,30,16,9,36,27,0,0
325,1390,6,1,7,10,14,9,2,43,42,3,29,58,15,31,2,4,8,2,61,40,52,0
326,1453,32,33,1,22,37,17,5,2,24,21,3,99,5,2,5,30,16,76,9,27,0,0
327,20,6,1,22,10,14,9,12,24,21,3,60,39,9,12,13,5,11,69,35,25,0,0
328,309,32,33,1,7,34,14,31,2,59,55,3,23,31,2,13,5,11,78,9,28,0,0
329,20,6,1,22,49,9,16,24,21,3,23,15,9,16,13,5,11,100,31,25,0,0,0
330,262,6,1,7,37,17,4,18,46,45,3,23,15,5,12,20,82,40,25,0,0,0,0
331,20,6,1,7,37,17,8,2,48,21,117,53,29,15,8,2,4,9,16,31,5,28,0
332,1708,50,51,1,7,37,17,9,2,406,110,86,125,92,23,9,2,4,9,16,9,38,25
333,20,6,57,22,10,17,31,2,286,3,29,39,31,2,13,5,11,38,31,28,0,0,0
334,20,6,1,7,10,17,9,16,106,113,53,3,23,15,4,44,9,19,16,61,31,27,0
335,8075,6,1,22,10,14,8,12,24,91,3,47,15,8,12,4,9,16,26,35,52,0,0
336,8399,6,1,7,10,14,9,12,46,45,3,23,15,9,12,4,9,16,76,36,28,0,0
337,913,6,57,7,10,14,4,44,131,53,86,125,23,41,9,12,5,30,16,40,5,28,0
338,1155,6,1,22,10,14,31,12,24,85,84,3,90,15,19,12,4,9,16,74,31,25,0
339,199,32,33,1,7,34,14,31,2,119,3,94,15,31,2,13,5,11,9,19,28,0,0
340,7579,32,33,1,7,10,14,31,12,106,113,53,3,15,29,31,12,13,5,11,30,8,54
341,136,6,1,7,37,17,4,18,87,3,41,4,18,13,5,11,4,19,28,0,0,0,0
342,20,66,1,56,49,4,18,89,23,29,4,18,13,5,11,77,40,27,0,0,0,0,0
343,8017,6,67,22,10,14,4,18,24,21,3,23,15,4,18,4,9,16,64,4,54,0,0
344,294,6,1,7,10,17,31,2,48,21,3,23,29,31,2,13,5,11,35,40,27,0,0
345,612,32,33,1,22,37,17,4,18,24,21,3,92,39,4,18,13,5,11,61,35,52,0
346,4883,6,1,22,10,14,9,16,24,21,3,23,218,26,16,4,9,16,4,36,28,0,0
347,1082,6,1,22,10,17,8,2,24,85,84,3,111,8,2,4,9,16,75,8,28,0,0
348,20,32,33,1,22,37,17,26,12,24,21,3,47,39,15,26,12,13,5,11,75,38,28
349,338,32,33,1,7,34,14,36,12,48,21,106,113,53,23,36,12,20,71,26,25,0,0
350,3258,6,1,7,10,14,9,2,132,133,3,15,90,9,2,19,30,12,31,19,27,0,0
351,771,32,33,1,7,37,17,4,18,43,42,3,108,58,15,4,18,5,30,16,9,40,25
352,745,6,1,7,34,14,4,18,103,110,15,23,4,18,20,30,4,25,0,0,0,0,0
353,3105,6,1,7,10,17,4,44,65,55,46,45,41,15,8,12,13,5,11,72,19,27,0
354,20,6,1,7,10,14,4,44,48,21,59,55,29,23,4,44,13,5,11,79,30,25,0
355,284,6,1,7,34,14,9,2,43,42,3,23,41,9,2,20,81,9,54,0,0,0,0
356,6749,32,33,1,22,37,17,9,2,24,21,3,47,15,9,2,9,19,16,36,5,28,0
357,20,6,1,22,10,14,26,12,24,21,3,92,39,26,12,13,5,11,38,38,27,0,0
358,2090,6,1,7,10,17,9,2,104,43,42,29,58,15,9,2,5,30,16,5,40,27,0
359,533,32,33,154,22,37,17,31,2,24,21,99,31,2,5,30,16,64,5,28,0,0,0
360,3019,6,1,7,37,17,4,18,65,140,3,23,41,4,18,4,9,16,100,4,28,0,0
361,20,6,1,7,10,14,4,44,65,88,7,3,68,4,44,4,9,16,64,35,52,0,0
362,4726,6,1,7,10,14,4,18,252,135,139,68,4,18,13,5,11,70,4,27,0,0,0
363,5292,6,1,22,34,14,36,2,24,21,3,29,39,38,2,5,30,16,77,38,28,0,0
364,648,6,1,7,10,17,31,2,43,42,47,15,31,2,5,30,16,79,35,25,0,0,0
365,339,6,57,7,34,14,8,2,46,45,3,15,41,8,2,13,5,11,40,26,28,0,0
366,106,6,1,22,10,14,4,44,24,85,84,3,60,39,15,8,12,5,30,16,61,35,27
367,289,32,33,1,22,34,14,4,18,24,21,3,23,4,18,9,19,16,73,19,25,0,0
368,419,72,50,51,1,165,10,14,4,18,258,3,23,94,4,18,9,19,16,62,8,28,0
369,20,6,57,22,37,17,4,18,24,21,3,23,15,4,18,13,5,11,35,31,25,0,0
370,20,6,1,7,49,19,11,46,45,3,15,19,11,13,5,11,19,9,25,0,0,0,0
371,1662,6,1,7,37,17,35,2,65,88,7,3,63,118,35,2,4,9,16,76,38,27,0
372,2444,6,1,7,34,14,4,18,96,95,46,45,29,118,4,18,4,9,16,69,19,27,0
373,991,6,1,7,10,17,9,2,43,42,3,23,15,9,2,19,30,12,4,30,25,0,0
374,2694,6,1,7,34,14,4,18,613,614,123,123,63,23,4,18,20,31,36,27,0,0,0
375,356,6,1,7,10,14,40,2,59,55,3,23,41,40,2,13,5,11,4,19,25,0,0
376,20,6,1,22,10,17,19,11,24,21,3,47,4,44,5,30,16,5,26,27,0,0,0
377,20,6,1,22,10,14,4,44,24,85,84,3,29,39,8,12,9,19,16,83,26,25,0
378,695,6,1,7,10,17,4,18,43,42,3,41,4,18,4,9,16,75,9,27,0,0,0
379,378,6,1,7,10,14,4,18,87,3,109,41,4,18,4,9,16,9,36,27,0,0,0
380,5417,6,1,7,34,14,4,18,1555,934,3,23,41,4,18,4,9,16,31,36,28,0,0
381,1803,6,1,22,34,14,40,12,24,21,3,29,39,8,12,20,35,9,28,0,0,0,0
382,487,50,51,1,7,10,14,4,18,43,42,3,23,4,18,13,5,11,9,19,28,0,0
383,2679,6,1,7,34,14,4,18,43,42,3,94,15,4,18,4,9,16,62,30,25,0,0
384,8238,6,1,22,10,17,8,12,24,21,3,29,39,8,12,13,5,11,72,35,25,0,0
385,566,32,33,1,7,37,17,38,2,106,113,53,15,41,38,2,13,5,11,36,30,52,0
386,58,50,51,1,7,37,17,9,2,114,3,41,29,118,9,2,4,9,16,78,8,25,0
387,20,32,33,1,22,10,17,9,12,24,21,3,29,39,26,12,4,9,16,30,26,27,0
388,1623,32,33,1,7,37,17,8,2,150,45,120,127,92,8,2,20,72,31,27,0,0,0
389,136,32,33,1,7,37,17,31,2,65,55,104,47,118,41,31,2,13,5,11,8,8,27
390,489,6,1,7,10,14,8,2,46,45,3,63,15,8,2,13,5,11,72,5,28,0,0
391,3373,6,1,7,10,17,5,12,48,91,106,113,53,23,41,36,12,13,5,11,31,9,27
392,324,6,1,22,34,14,26,12,24,21,3,60,39,4,44,20,31,38,25,0,0,0,0
393,158,32,33,1,7,37,17,40,12,121,116,3,15,90,40,12,13,5,11,30,4,25,0
394,462,32,33,1,22,10,17,4,18,24,21,3,99,4,18,4,9,16,69,4,28,0,0
395,551,6,1,7,10,17,4,44,291,3,47,15,8,12,4,9,16,78,26,28,0,0,0
396,257,6,1,7,10,14,8,12,46,45,3,23,15,8,12,13,5,11,40,31,25,0,0
397,2300,32,33,1,22,34,14,19,12,24,21,3,92,39,19,12,13,5,11,76,4,28,0
398,874,32,33,1,7,34,14,26,12,98,3,63,15,31,12,4,9,16,4,9,28,0,0
399,467,6,1,7,10,14,4,18,117,53,3,15,29,8,2,4,8,2,40,35,52,0,0
400,20,6,1,22,49,8,16,107,3,186,102,8,16,13,5,11,31,38,25,0,0,0,0
401,2285,50,51,1,7,10,17,9,2,59,55,3,29,23,9,2,13,5,11,8,40,28,0
402,20,66,1,56,49,4,18,89,3,29,4,18,13,5,11,77,38,28,0,0,0,0,0
403,360,6,1,7,34,14,35,2,725,3,63,23,35,2,13,5,11,35,5,27,0,0,0
404,289,6,1,7,34,14,61,2,98,3,29,58,61,2,13,5,11,82,31,25,0,0,0
405,20,6,1,22,10,17,31,11,24,21,3,23,39,8,12,5,30,16,83,26,28,0,0
406,3290,6,1,7,37,17,4,18,46,45,65,55,23,15,4,18,5,30,16,64,8,27,0
407,244,6,1,7,37,17,8,2,43,42,3,15,29,8,2,5,30,16,73,9,28,0,0
408,1187,6,1,7,37,17,26,2,43,42,3,15,47,26,2,5,30,16,73,19,25,0,0
409,1985,32,33,1,7,37,17,8,2,626,3,41,15,8,2,30,16,19,12,64,8,27,0
410,701,6,1,22,10,14,4,18,24,21,3,23,4,18,5,30,16,80,35,28,0,0,0
411,20,6,57,7,10,14,9,2,43,42,3,29,15,9,2,13,5,11,70,40,27,0,0
412,824,6,67,7,10,17,4,18,43,42,3,15,47,4,18,9,19,16,71,4,28,0,0
413,20,6,1,22,10,17,4,18,24,21,3,99,4,18,13,5,11,38,36,27,0,0,0
414,831,6,1,22,10,17,4,16,24,21,3,29,39,15,9,12,30,16,19,12,70,31,28
415,20,32,33,1,22,10,14,9,16,286,3,92,39,4,44,9,19,16,26,36,28,0,0
416,179,50,51,1,7,34,14,8,2,310,3,63,8,2,13,5,11,83,35,52,0,0,0
417,883,32,33,1,22,34,14,36,2,24,85,84,3,29,39,36,2,4,9,16,77,35,25
418,20,66,1,56,49,8,2,89,3,29,8,2,13,5,11,26,35,27,0,0,0,0,0
419,1357,6,1,22,10,14,8,12,24,21,3,47,15,8,12,4,9,16,73,31,27,0,0
420,215,6,1,7,37,17,26,2,43,42,98,23,15,9,2,20,82,9,28,0,0,0,0
421,20,6,1,7,10,14,26,12,46,45,3,63,15,26,12,13,5,11,19,30,25,0,0
422,1233,32,33,1,7,37,17,4,18,48,21,3,41,4,18,20,38,4,54,0,0,0,0
423,1432,32,33,1,22,10,14,9,12,24,21,3,60,39,9,12,4,9,16,61,36,25,0
424,234,6,1,7,37,17,26,2,65,88,7,3,63,118,26,2,13,5,11,30,40,27,0
425,2254,6,1,22,10,14,4,112,24,21,3,60,39,9,12,30,16,19,12,72,36,28,0
426,2110,365,6,1,7,10,14,9,2,252,135,139,3,29,9,2,4,9,16,26,9,27,0
427,507,6,1,7,34,14,4,18,48,21,3,15,23,4,18,13,5,11,30,5,27,0,0
428,426,6,1,7,10,14,38,12,86,125,86,97,23,15,38,12,13,5,11,70,19,28,0
429,20,6,1,7,10,14,26,12,87,3,63,26,12,13,5,11,71,35,52,0,0,0,0
430,20,66,67,56,49,26,16,129,29,23,26,16,13,5,11,75,8,27,0,0,0,0,0
431,571,6,1,7,37,17,9,2,43,42,3,23,15,9,2,20,5,30,25,0,0,0,0
432,1736,32,33,1,7,34,14,8,2,121,116,23,15,8,2,13,5,11,62,9,28,0,0
433,20,6,1,7,10,17,4,18,529,3,23,4,18,13,5,11,8,38,27,0,0,0,0
434,1344,6,1,7,10,14,4,44,48,21,87,29,8,12,4,9,16,76,30,25,0,0,0
435,20,6,1,7,10,14,8,12,46,45,3,41,15,8,12,13,5,11,72,38,28,0,0
436,1170,6,1,7,10,14,4,44,137,352,3,15,29,36,12,19,30,12,72,30,52,0,0
437,2541,32,33,1,7,10,14,4,44,98,114,47,118,15,8,12,4,9,16,19,8,27,0
438,294,6,1,7,10,17,4,18,87,104,29,41,4,18,5,30,16,4,31,25,0,0,0
439,298,6,1,7,10,14,26,12,46,45,3,29,26,12,4,9,16,72,8,28,0,0,0
440,271,5281,6,1,7,10,14,4,18,46,45,59,55,29,41,4,18,9,19,16,83,4,28
441,206,6,1,7,10,17,4,18,132,133,3,15,90,4,18,13,5,11,38,26,28,0,0
442,4457,400,6,57,7,10,17,9,2,126,53,48,91,90,23,9,2,4,9,16,81,40,52
443,7564,163,164,67,7,10,14,5,12,86,125,3,15,29,5,12,13,5,11,72,30,25,0
444,1250,6,1,7,10,17,31,12,46,45,3,15,29,19,12,13,5,11,31,31,25,0,0
445,1099,6,1,7,10,14,4,18,46,45,3,23,4,18,9,19,16,36,35,28,0,0,0
446,20,6,1,22,10,17,31,12,24,21,3,99,15,31,12,13,5,11,76,35,52,0,0
447,20,6,57,22,10,17,31,2,249,250,29,39,15,31,2,13,5,11,35,4,27,0,0
448,7332,6,1,7,34,14,19,2,48,21,3,15,29,19,2,13,5,11,4,38,27,0,0
449,704,32,33,1,22,37,17,8,2,24,21,3,29,39,8,2,13,5,11,40,4,54,0
450,467,6,154,7,34,14,38,2,48,21,3,41,23,38,2,13,5,11,30,8,54,0,0
451,20,6,1,7,49,26,12,65,55,3,15,23,26,12,4,9,16,74,35,28,0,0,0
452,20,6,93,22,10,17,8,11,24,21,3,47,15,8,11,13,5,11,78,9,27,0,0
453,577,6,1,7,10,14,9,12,43,42,3,41,15,8,12,20,9,4,54,0,0,0,0
454,122,32,33,1,7,10,17,8,2,48,21,3,41,8,2,5,30,16,31,36,28,0,0
455,136,6,1,7,10,17,8,2,120,127,15,8,2,13,5,11,70,26,27,0,0,0,0
456,1014,6,1,7,34,14,30,2,86,125,3,90,30,2,5,30,16,83,26,25,0,0,0
457,1204,6,1,7,10,14,4,18,59,55,3,15,4,18,4,9,16,30,30,28,0,0,0
458,1058,50,51,1,7,34,14,9,2,121,116,3,15,15,9,2,19,30,12,5,5,25,0
459,5567,32,33,1,7,10,14,9,2,126,53,3,15,41,9,2,4,9,16,80,26,25,0
460,505,32,33,1,22,34,14,26,12,24,21,3,23,31,12,4,9,16,62,26,28,0,0
461,20,6,57,22,49,8,2,24,21,3,60,39,8,2,13,5,11,100,31,27,0,0,0
462,1325,207,6,1,7,10,17,9,2,46,45,3,29,15,9,2,19,30,12,80,36,25,0
463,1187,32,33,1,22,37,17,5,2,24,21,3,47,5,2,13,5,11,81,30,25,0,0
464,20,66,67,56,49,8,2,129,3,23,15,8,2,13,5,11,74,38,28,0,0,0,0
465,20,6,1,22,10,17,8,12,24,21,3,29,39,15,8,12,13,5,11,9,36,28,0
466,2082,32,33,1,7,37,17,4,18,65,88,7,3,23,15,4,18,13,5,11,69,30,28
467,229,6,1,7,34,14,4,18,279,3,68,4,18,20,19,5,27,0,0,0,0,0,0
468,241,63,6,1,7,10,17,4,18,65,88,7,3,109,4,18,4,9,16,83,31,27,0
469,497,6,1,7,34,14,4,18,59,55,3,23,41,4,18,13,5,11,83,38,28,0,0
470,499,6,1,7,10,17,9,2,115,3,47,15,9,2,4,9,16,69,36,25,0,0,0
471,20,6,1,22,10,14,4,44,107,3,47,102,8,12,5,30,16,79,31,25,0,0,0
472,20,66,67,56,49,31,12,129,3,29,31,12,13,5,11,35,9,27,0,0,0,0,0
473,547,6,1,7,34,14,4,18,86,97,3,15,4,18,20,64,30,27,0,0,0,0,0
474,173,6,1,7,10,14,4,18,43,42,3,47,15,4,18,13,5,11,19,8,54,0,0
475,4359,6,1,7,34,14,8,2,306,319,3,15,8,2,13,5,11,82,26,28,0,0,0
476,339,6,1,7,34,14,8,2,46,45,3,15,41,8,2,20,64,31,28,0,0,0,0
477,20,66,57,165,49,26,12,1747,29,26,12,13,5,11,79,5,25,0,0,0,0,0,0
478,7356,6,1,7,34,14,19,2,43,42,3,29,58,15,19,2,13,5,11,72,9,27,0
479,357,32,33,1,7,34,14,4,18,149,86,97,15,90,4,18,20,69,38,27,0,0,0
480,20,6,1,7,10,14,8,2,46,45,59,55,23,41,8,2,13,5,11,81,36,25,0
481,3290,6,1,7,37,17,4,18,46,45,65,55,23,15,4,18,13,5,11,73,26,27,0
482,8670,32,33,1,22,10,14,8,2,24,21,3,60,39,15,8,2,4,9,16,70,8,25
483,6733,6,1,22,10,17,9,16,24,21,3,29,39,15,9,12,30,16,19,12,4,36,25
484,20,66,1,56,49,4,18,89,29,4,18,13,5,11,73,4,25,0,0,0,0,0,0
485,939,6,1,22,10,14,4,44,24,21,3,60,39,5,12,19,30,12,100,31,27,0,0
486,1193,6,57,7,10,14,19,12,48,21,189,92,15,19,12,4,9,16,31,40,25,0,0
487,1996,6,1,22,10,14,4,44,24,21,3,60,39,9,12,5,30,16,77,19,28,0,0
488,20,66,1,56,49,4,18,89,29,4,18,13,5,11,64,4,28,0,0,0,0,0,0
489,370,6,1,7,37,17,9,2,152,105,3,15,63,9,2,13,5,11,69,38,28,0,0
490,1181,6,1,22,10,14,4,44,24,21,3,23,31,12,30,16,19,12,78,19,25,0,0
491,20,6,1,22,10,14,4,18,24,21,3,29,39,4,18,13,5,11,71,19,25,0,0
492,634,32,33,1,7,10,17,38,12,43,42,3,47,15,35,12,4,9,16,35,40,28,0
493,7989,6,1,7,37,17,5,2,48,21,3,124,5,2,13,5,11,79,5,25,0,0,0
494,20,6,1,22,10,14,4,44,24,21,3,29,39,4,44,4,9,16,72,8,54,0,0
495,1077,6,1,7,37,17,26,2,46,45,3,23,15,31,2,4,9,16,71,9,27,0,0
496,1976,6,1,22,10,17,4,18,24,85,84,23,4,18,5,30,16,9,36,28,0,0,0
497,628,32,33,1,7,37,17,9,2,46,45,3,41,9,2,13,5,11,5,8,28,0,0
498,20,6,1,22,10,17,8,2,24,21,3,29,39,8,2,13,5,11,75,8,28,0,0
499,1358,6,1,7,10,17,8,2,48,21,3,63,15,8,2,4,9,16,81,40,27,0,0
500,3244,50,51,1,7,10,14,8,2,43,42,3,122,15,8,2,9,19,16,31,4,28,0
501,415,6748,6,1,7,10,14,9,2,128,3,23,29,9,2,9,19,16,73,19,25,0,0
502,285,32,33,1,22,10,17,9,12,24,21,3,111,9,12,13,5,11,78,4,27,0,0
503,47,6,1,7,10,14,4,18,47,159,3,47,4,18,4,9,16,75,9,54,0,0,0
504,553,6,1,7,10,14,9,2,86,97,3,15,9,2,13,5,11,62,31,28,0,0,0
505,20,32,33,1,56,49,4,18,2747,3,90,4,18,13,5,11,75,35,28,0,0,0,0
506,1990,6,1,7,10,14,26,2,117,53,48,21,68,26,2,4,9,16,70,8,25,0,0
507,4291,6,1,7,34,14,9,2,9391,9392,41,9,2,13,5,11,77,38,27,0,0,0,0
508,2540,6,1,22,10,17,4,44,24,21,3,99,8,12,9,19,16,71,5,25,0,0,0
509,540,9648,6,1,7,10,14,8,12,152,105,3,15,29,8,12,13,5,11,9,26,54,0
510,20,6,1,7,10,14,36,12,59,55,120,127,41,15,36,12,13,5,11,70,30,28,0
511,675,6,1,7,10,14,5,12,46,45,3,108,5,12,13,5,11,61,4,28,0,0,0
512,452,6,1,7,34,14,9,2,46,45,3,41,9,2,13,5,11,81,38,27,0,0,0
513,142,6,1,7,10,14,4,18,65,55,3,94,15,4,18,13,5,11,82,8,28,0,0
514,181,6,1,7,10,17,9,12,120,127,145,105,15,29,58,4,44,20,76,30,28,0,0
515,997,6,1,7,10,14,31,12,46,45,3,23,38,12,30,16,19,12,26,26,25,0,0
516,263,6,1,7,10,17,8,2,59,55,3,41,23,8,2,4,9,16,79,19,25,0,0
517,198,50,51,1,7,34,14,31,2,349,3,29,15,31,2,4,9,16,100,30,52,0,0
518,882,6,1,22,10,14,9,12,24,21,3,29,39,15,26,12,4,9,16,8,40,27,0
519,20,6,1,22,49,4,138,24,21,3,23,4,138,13,5,11,77,9,25,0,0,0,0
520,20,6,1,22,10,17,4,18,24,21,3,23,15,4,18,13,5,11,40,36,27,0,0
521,800,6,1,7,10,14,8,2,189,3,92,23,8,2,13,5,11,40,8,27,0,0,0
522,20,66,1,56,49,19,12,89,3,29,19,12,13,5,11,40,35,52,0,0,0,0,0
523,20,66,67,56,49,26,2,129,3,23,90,26,2,13,5,11,19,8,54,0,0,0,0
524,42,6,1,7,10,14,4,18,43,42,3,29,58,4,18,13,5,11,71,38,25,0,0
525,284,6,57,7,34,14,9,2,43,42,3,23,41,9,2,30,16,19,12,75,38,28,0
526,744,6,1,22,10,14,4,44,24,21,3,60,39,26,12,30,16,19,12,79,31,27,0
527,20,6,1,22,10,17,8,16,24,21,3,111,15,8,16,13,5,11,30,38,28,0,0
528,20,32,33,1,7,10,14,4,44,43,42,3,41,4,44,13,5,11,70,35,28,0,0
529,911,6,1,7,10,17,19,2,435,216,3,47,15,19,2,13,5,11,5,4,25,0,0
530,356,6,1,7,10,14,36,12,46,45,3,23,38,12,13,5,11,77,9,28,0,0,0
531,6877,32,33,1,22,34,14,64,2,286,3,29,39,64,2,13,5,11,70,9,25,0,0
532,1129,6,1,7,10,17,40,12,152,105,87,23,15,4,18,13,5,11,69,26,27,0,0
533,1260,32,33,1,22,10,14,8,16,24,85,84,3,92,39,8,12,5,30,16,72,35,25
534,20,66,67,56,49,19,12,89,3,29,19,12,13,5,11,75,30,52,0,0,0,0,0
535,1235,6,1,7,10,17,8,12,59,21,119,3,295,146,19,12,30,16,19,12,61,5,25
536,329,50,51,1,7,10,14,9,2,272,3,15,9,2,4,9,16,19,30,28,0,0,0
537,3744,6,1,22,34,14,8,2,24,85,84,3,23,218,15,8,2,13,5,11,40,9,28
538,20,66,1,56,49,31,12,89,3,29,19,12,13,5,11,70,26,27,0,0,0,0,0
539,8568,32,33,1,22,37,17,8,2,24,21,3,29,39,8,2,4,9,16,100,5,27,0
540,20,6,1,22,10,17,8,2,24,21,3,23,15,8,2,13,5,11,70,4,54,0,0
541,206,32,33,1,7,10,17,36,12,43,42,3,41,15,36,12,20,74,4,28,0,0,0
542,981,32,33,1,7,37,17,4,18,43,42,3,23,15,4,18,20,81,30,25,0,0,0
543,20,6,1,22,10,14,8,16,24,21,3,15,8,16,13,5,11,73,26,25,0,0,0
544,4312,6,1,56,34,14,4,18,700,15,23,4,18,9,19,16,82,26,28,0,0,0,0
545,1291,6,57,22,34,14,31,2,24,21,3,23,15,31,2,13,5,11,78,38,25,0,0
546,20,6,67,7,10,14,8,2,43,42,3,63,15,8,2,13,5,11,8,40,25,0,0
547,20,6,1,7,10,14,26,12,46,45,3,41,31,12,13,5,11,70,5,28,0,0,0
548,208,6,1,7,34,14,8,2,120,200,3,23,8,2,13,5,11,40,8,54,0,0,0
549,1890,32,33,1,22,10,14,9,16,24,21,3,29,39,15,8,12,5,30,16,40,19,25
550,20,66,1,56,49,31,12,89,3,29,31,12,13,5,11,72,9,25,0,0,0,0,0
551,515,50,51,1,7,37,17,4,18,59,55,98,29,23,4,18,4,9,16,9,26,25,0
552,209,6,1,7,10,14,4,44,43,42,3,122,15,4,44,13,5,11,61,4,28,0,0
553,20,6,1,22,34,14,36,2,24,21,3,23,36,2,13,5,11,80,36,25,0,0,0
554,6679,32,33,1,22,10,17,9,12,24,21,3,29,39,9,12,13,5,11,8,4,28,0
555,830,6,1,22,34,14,36,2,24,21,3,23,15,36,2,13,5,11,69,35,25,0,0
556,498,6,1,7,34,14,9,2,48,21,3,29,58,9,2,13,5,11,19,31,28,0,0
557,20,6,1,22,10,14,8,12,24,21,3,60,39,15,8,12,4,9,16,76,19,27,0
558,895,6,1,22,10,14,26,16,24,21,3,60,39,15,8,12,9,19,16,78,5,25,0
559,20,6,1,7,10,14,8,2,104,3,29,15,8,2,13,5,11,100,36,27,0,0,0
560,3543,6,1,7,10,14,4,18,43,42,3,15,29,4,18,13,5,11,30,38,27,0,0
561,581,32,33,1,7,37,17,8,2,119,3,23,15,8,2,4,9,16,81,4,54,0,0
562,20,6,1,22,10,14,8,2,24,21,3,23,8,2,13,5,11,64,4,27,0,0,0
563,20,6,1,7,10,17,4,18,583,471,3,23,15,4,18,13,5,11,83,31,25,0,0
564,20,6,93,22,10,14,8,16,24,21,3,15,47,8,16,13,5,11,76,31,28,0,0
565,20,6,93,56,49,9,11,976,827,3,15,9,11,13,5,11,9,30,27,0,0,0,0
566,6,1,7,10,14,8,2,65,88,7,59,21,119,15,68,8,2,13,5,11,64,4,27
567,20,6,1,22,49,9,16,24,21,3,29,39,9,16,13,5,11,69,35,25,0,0,0
568,20,6,1,22,10,14,31,16,24,21,3,23,4,44,13,5,11,35,40,25,0,0,0
569,612,6,1,22,10,17,4,18,24,21,3,47,15,4,18,30,16,19,12,9,40,52,0
570,20,6,1,7,10,17,19,12,46,45,3,23,19,12,13,5,11,80,40,52,0,0,0
571,20,66,1,56,49,26,16,89,29,23,26,16,13,5,11,8,36,27,0,0,0,0,0
572,342,400,32,33,1,7,37,17,8,2,121,116,3,109,8,2,19,30,12,74,35,25,0
573,1285,6,1,7,37,17,9,2,43,42,3,23,15,9,2,19,30,12,36,36,28,0,0
574,20,6,1,22,10,14,26,12,24,21,3,29,39,26,12,13,5,11,100,36,25,0,0
